SpotifyID,Track,Artist,danceability,energy,key,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,loudness,is_hit
2MDueMvPkUTpU6Xkmeinln,Love More,Chris Brown Featuring Nicki Minaj,0.882,0.621,1,1,0.0461,0.000463,0.00055,0.0784,0.487,104.954,189707,-6.652,1
5Vyw16U5k4bpGaRqfzyyMo,Change The Game,Jay-,0.93,0.425,1,1,0.28,0.0286,0.0,0.15,0.482,94.582,187840,-6.242,1
5qkT7HSVN1l19cyjoP5huG,You Can't Get Away,Shana,0.637,0.858,9,0,0.0363,0.189,5.98e-05,0.432,0.943,114.036,253907,-13.407,1
7EE5va6hu88TSdtbXrEl0J,Wishing On A Star,The Cover Girls,0.353,0.544,5,0,0.0331,0.581,9.95e-05,0.0835,0.48,88.898,281200,-10.812,1
71V89tJj9CboDyzncO6ZN2,Stars Are Blind,Paris Hilton,0.745,0.695,2,1,0.0271,0.00593,0.0,0.0615,0.519,102.014,236600,-5.076,1
4LlNoNZflek4hZyZigCxpW,Just Another Day In Paradise,Phil Vassar,0.596,0.706,2,1,0.0262,0.351,0.0,0.36,0.704,146.088,233880,-5.562,1
3cLpyvHDG0LlfrBoZZIhcI,Intro,Erick Sermon,0.846,0.859,11,1,0.349,0.0104,0.0,0.103,0.517,84.951,149489,-2.972,0
2eS7b5QNySsf7LGPldf0lS,Blåsut,Sofia Karlsson,0.546,0.453,6,1,0.0291,0.89,8.02e-05,0.369,0.641,102.428,167267,-8.178,0
2opP9I9qyAQZF68ecuHIne,My Party (Kenna Remix),Kings Of Leon,0.886,0.775,6,0,0.0756,0.0224,0.00794,0.0614,0.879,127.02,222427,-6.158,0
5R7hyeI9BixzgrcsD7oWPW,Primal Scream,Motley Crue,0.584,0.957,0,1,0.0589,0.000363,0.00396,0.161,0.44,103.242,286893,-4.952,1
2YMhrXQYKkm4kXLcXKKd5z,Small Town Boy,Dustin Lynch,0.554,0.743,9,1,0.0287,0.0251,0.0,0.359,0.673,72.997,205733,-6.016,1
4cNhx6OO1XpvwT6xZnb83B,Southern Hospitality,Ludacris,0.623,0.896,0,1,0.247,0.035,0.0,0.0941,0.613,95.158,300933,-4.719,1
20m3aiJZdxy6kzOapoVTyD,Imma Put It On Her,DAY26 Featuring P. Diddy & Yung Joc,0.598,0.905,7,1,0.176,0.0275,0.0,0.172,0.645,143.015,264653,-5.095,1
4sC9zbtP3tAXjO5GYTJvu4,Big Big World,Emilia,0.566,0.465,0,1,0.0305,0.506,1.1e-05,0.199,0.315,87.994,205467,-10.268,1
0szxZG3QmQpMxrzmOjfDlm,Tonight Is The Night,Le Click,0.846,0.72,11,0,0.0506,0.00495,1.69e-05,0.329,0.864,133.657,233467,-7.096,1
6IGvaQ4aFBjy66TdUurIiA,Donde Estas Corazon,Shakira,0.743,0.78,7,1,0.0722,0.0635,0.0,0.126,0.597,109.044,231693,-9.212,0
0aMhtRysxPRDSYtY1E1rwt,Money In The Ghetto,Too $hort,0.951,0.51,1,1,0.178,0.0468,3.04e-06,0.211,0.386,103.065,343733,-9.75,1
24PWKmemCvqfyVXODhoKHW,Sittin' Sidewayz,Paul Wall Featuring Big Pokey,0.721,0.621,1,1,0.306,0.00469,0.0103,0.199,0.568,159.967,228933,-4.378,1
1lh3TnDpfNBNfLfOWghNnp,El Chico Del Apartamento 512,Selena,0.762,0.654,10,1,0.0335,0.481,2.8e-06,0.0791,0.925,102.059,208867,-10.392,0
66ZcOcouenzZEnzTJvoFmH,The Sweet Escape,Gwen Stefani Featuring Akon,0.756,0.77,1,1,0.0343,0.191,0.0,0.178,0.73,119.961,246467,-3.502,1
1B4VK3OifRM45oOdiFF5HP,Ola ou yé,Patrick Saint-Eloi,0.803,0.82,10,0,0.0368,0.0871,7.12e-06,0.0554,0.886,120.102,317387,-5.935,0
3xYVVQ0to8V6mJSvX1pkgg,Word To The Badd!!,Jermaine Jackson,0.709,0.804,11,0,0.069,0.00469,0.125,0.243,0.593,109.975,317600,-9.903,1
464HG7mt7NNKtKY0Hco8Y8,For You,Staind,0.318,0.958,10,1,0.442,0.0603,4.68e-06,0.0981,0.3,163.089,206200,-2.683,1
63lwbZioX7RZzvQ0sJNd7u,Without Me,Fantasia Featuring Kelly Rowland & Missy Elliott,0.713,0.687,6,0,0.21,0.129,0.0,0.214,0.555,75.014,270787,-7.518,1
0dfQwyoZoS9LgQiU6AJO7f,100% Pure Love,Crystal Waters,0.811,0.725,8,1,0.0491,0.0843,0.0059,0.0567,0.698,120.242,278627,-7.203,1
6S27RuQyY5vWpO0EzDLx3Y,Je me sens libre,Yvette,0.581,0.735,7,1,0.0389,0.242,0.407,0.473,0.446,130.002,369231,-7.223,0
2JzZzZUQj3Qff7wapcbKjc,See You Again,Wiz Khalifa Featuring Charlie Puth,0.689,0.481,10,1,0.0815,0.369,1.03e-06,0.0649,0.283,80.025,229526,-7.503,1
5z5ao3FAaVwHk1g7xuOBcB,Bad Day,Fuel,0.291,0.735,9,1,0.0415,0.000374,4.53e-06,0.0808,0.19,175.978,195467,-4.767,1
3QHvyaF0rk6lihlmRiXITi,Show Some Love Where Is The Love feat. MackaB,Carroll Thompson,0.697,0.546,8,1,0.117,0.0177,0.0,0.505,0.567,171.989,425195,-7.513,0
4n8d6mjEugRMTBI7mjiHIY,Kitty Kitty,69 Boyz,0.777,0.901,11,0,0.168,0.00106,0.0,0.428,0.577,133.011,248133,-10.789,1
5PRVu9F8sp7tQzFTV6dcX2,Long Distance Relationship,Paul Taylor / Terry Dexter,0.681,0.486,9,1,0.0599,0.166,0.0,0.0783,0.341,135.905,270200,-6.853,0
6P5mjh3dfcYJ6JoDd4tdWI,This Is My Now,Jordin Sparks,0.467,0.56,6,1,0.0287,0.199,0.0,0.0942,0.179,147.905,230627,-5.37,1
5OndtwLGA9O6XHFcGm2H7r,Out Of The Woods,Taylor Swift,0.552,0.841,7,1,0.0372,0.00103,1.23e-05,0.337,0.342,91.993,235800,-6.938,1
0C8WBevrwWMdhKIbKL9tKH,Get Down,Amil,0.687,0.728,7,1,0.0616,0.0026,0.000143,0.186,0.509,90.898,269200,-7.125,0
4G5MIzuLUnQWwrVynlNTPm,Same Old Thing,Albert Collins,0.712,0.591,0,1,0.0394,0.12,0.00135,0.0454,0.737,94.485,356200,-11.609,0
3kkrIlh8JEiS8vjYPcBdDN,Trash (live Paris),New York Dolls,0.265,0.6,0,1,0.047,0.418,0.879,0.717,0.499,109.769,210933,-10.403,0
5CWyE2OcZI1HVnHBh4RrKF,Play,David Banner,0.837,0.658,1,0,0.126,0.000213,0.122,0.243,0.586,95.027,230133,-8.013,1
0BCy325UZyR9z0t0uxwn2N,H.O.L.Y.,Florida Georgia Line,0.523,0.666,7,0,0.0327,0.401,0.0,0.0728,0.564,78.077,194187,-4.081,1
4AhLeJ9sJZeBSd5u2Y9Xa1,The Rush,Luther Vandross,0.628,0.932,1,1,0.0508,0.000996,0.309,0.0511,0.969,187.925,404760,-8.914,1
6hLY3Tz1Xt5kBuKNDTs4ib,Free As A Bird,The Beatles,0.474,0.503,9,1,0.0279,0.0438,0.016,0.153,0.457,72.323,265293,-9.074,1
77IQnGNXmFXAMr3YGmloBG,"Closer To Free (From ""Party Of Five"")",BoDeans,0.497,0.875,7,1,0.0355,4.59e-05,0.00399,0.625,0.505,98.171,190640,-8.84,1
6z7fZRrQfOH3ZjWEkC4QhC,Hot,Avril Lavigne,0.6,0.938,8,1,0.0821,0.0173,0.0,0.355,0.469,144.953,202973,-3.806,1
5UVcgBRW78CCcKCopEGAST,Make It Happen,Mariah Carey,0.811,0.53,2,0,0.0355,0.0067,0.0285,0.0801,0.75,107.853,307000,-8.537,1
3CUV8wsoTTKznGpEovrnZw,Sometimes Love Just Ain't Enough,Patty Smyth,0.561,0.442,10,1,0.0243,0.329,0.0,0.24,0.267,82.996,267600,-10.687,1
11hQvcLydGTyXS3Wo6AkmW,Wasted,Gucci Mane Featuring Plies Or OJ Da Juiceman,0.702,0.727,5,1,0.155,0.0827,0.0,0.0831,0.549,155.093,249840,-3.443,1
4FNjramiHyil63p2rtH5Vt,Boys,Britney Spears feat. Pharrell Williams,0.818,0.787,6,0,0.097,0.062,0.000453,0.0668,0.899,106.997,226413,-5.363,0
4ll3zqElfObKDVSIitAIga,Headlines (Friendship Never Ends),Spice Girls,0.549,0.721,1,1,0.0249,0.091,0.0,0.2,0.534,143.931,209537,-4.795,1
124NFj84ppZ5pAxTuVQYCQ,Take Care,Drake Featuring Rihanna,0.629,0.515,0,0,0.265,0.0267,1.22e-05,0.0888,0.299,121.845,277387,-10.358,1
0WrIaFPKeJtGr1SUeKuYH9,Indian Love Call,Slim Whitman,0.242,0.261,3,1,0.0335,0.97,0.000253,0.1,0.386,203.913,190653,-7.895,0
2Cvdv8AWXuikxnLrMs5I13,Take Me Away,Fefe Dobson,0.588,0.916,1,0,0.0373,0.00179,0.000646,0.295,0.768,110.045,209707,-4.573,1
2EoQPR2jhrLHZb5ihrj49U,Guayabera,Johannes Linstead,0.955,0.885,0,0,0.0705,0.608,0.707,0.0522,0.715,114.995,294747,-6.919,0
39KhQn8GOfE7z9wZbldgaQ,The Right Kinda Lover,Patti LaBelle,0.815,0.77,10,0,0.0512,0.257,0.000227,0.0488,0.811,99.941,292667,-8.412,1
0tNuJpBgtE65diL6Q8Q7fI,On & On,Erykah Badu,0.762,0.403,11,0,0.158,0.0396,0.0113,0.256,0.346,80.476,226133,-10.423,1
6KuHjfXHkfnIjdmcIvt9r0,On Top Of The World,Imagine Dragons,0.635,0.926,0,1,0.151,0.0893,4.53e-06,0.0928,0.761,100.048,189840,-5.589,1
26yQYGCXD9ypPW8eeXa1gx,Dazzey Duks,Duice,0.884,0.464,1,1,0.222,0.000925,4.36e-06,0.0366,0.868,132.172,244867,-12.876,1
3VgdPErkHCW7WZiTt6jwho,Baby Mama,Fantasia,0.658,0.713,9,1,0.0716,0.062,0.0,0.0402,0.447,81.98,255787,-6.83,1
2aS9u5Bh0PkoeDamlXYDxE,What Time Is Love?,The KLF,0.618,0.749,6,1,0.0803,0.00187,9.51e-05,0.213,0.669,120.099,214320,-9.841,1
4CTX9iU2a0Q9vM2T4YMUQL,Stole,Kelly Rowland,0.649,0.718,7,0,0.0594,0.00676,4.26e-06,0.174,0.477,79.993,249293,-4.984,1
7r6LNJT2LqpLpEyZQJPygt,Patek Water,Future & Young Thug Featuring Offset,0.86,0.561,6,0,0.185,0.274,0.0,0.108,0.354,152.984,189480,-5.757,1
6Ln2tBK4EnNtMLtYyAZhr7,Knock Knock,Monica,0.777,0.588,10,1,0.373,0.414,4.79e-05,0.146,0.54,88.915,257653,-8.651,1
32HGQzCUDOtHJ3qd57TpzY,Jolene,Vicci Martinez,0.487,0.647,6,0,0.0358,0.0172,0.0,0.18,0.267,94.078,210013,-5.89,1
734mHJ9llh1ad4avW5cpr0,Q1.1 Edit,Basic Channel,0.437,0.73,8,1,0.0874,0.986,0.9,0.17,0.272,124.388,62867,-23.314,0
3qqKXm1Y4HB8ZYU2tKeAMs,Freaxxx,brokeNCYDE,0.5660000000000001,0.74,1,1,0.14400000000000002,0.00204,0.0,0.127,0.131,119.884,216533,-6.693,0
2V2pxcEfn5zs79sE7qcewA,Now And Forever,Richard Marx,0.441,0.258,7,1,0.0276,0.661,0.0,0.106,0.172,77.988,214827,-11.227,1
7ABJ2azouB9EwEYzL9Tljt,Booti Call,BLACKstreet,0.87,0.92,9,0,0.0538,0.00819,0.000838,0.083,0.852,99.123,266493,-2.858,1
0XAImgGL6B1HWGTiZLPKGk,Hai Shava,Malkit Singh,0.703,0.842,5,1,0.042,0.66,0.0,0.938,0.965,106.134,336602,-7.217,0
0y1i95XyS5D3ugt8zqsjXU,1001 Robots,Marco Beltrami,0.14400000000000002,0.040400000000000005,1,1,0.0396,0.6000000000000001,0.6950000000000001,0.109,0.0388,79.523,256333,-20.373,0
3LtwmK1OfN0dGs9jf3qSjn,Her Diamonds,Rob Thomas,0.555,0.924,7,1,0.0604,0.0159,0.0,0.075,0.865,87.606,280000,-4.93,1
6onwlDmIVKE8bBgyBRSuS0,Friends,J. Cole Featuring kiLL edward,0.716,0.652,6,0,0.398,0.102,0.0,0.11,0.494,109.295,257646,-7.909,1
6AsMEdzzqzRQsTyOub8r15,I Love You This Much,Jimmy Wayne,0.364,0.45,2,1,0.0288,0.382,0.0,0.122,0.198,73.279,247373,-4.905,1
6iPRUvyLAC5FHRVkAPUZPC,Maria Morena,Jyve V,0.801,0.951,9,0,0.03,0.000748,6.47e-06,0.258,0.976,132.069,190133,-6.907,0
7jy7TQNUrdGhjqL6XEn7VK,I Will Call Upon the Lord,Bill Murk,0.547,0.794,2,1,0.0949,0.227,0.258,0.122,0.889,75.034,109296,-6.942,0
33RJ3P6wc0B0FIyDalhNTv,Here We Go Again,Demi Lovato,0.585,0.927,5,1,0.04,0.00432,0.0,0.178,0.672,142.043,226253,-5.253,1
7vu0JkJh0ldukEYbTVcqd0,Issues,Julia Michaels,0.728,0.415,8,1,0.0639,0.401,0.0,0.0616,0.455,114.145,176320,-6.852,1
1JBa9B1iA4yNVpJ5wVGrZH,From Yesterday,Thirty Seconds To Mars,0.467,0.876,10,1,0.0693,0.00578,0.00592,0.035,0.131,135.055,247373,-4.841,1
2JAECj9kBYQHb8AqJ2rsxt,Walk On The Ocean,Toad The Wet Sprocket,0.395,0.502,6,1,0.0309,0.236,5.79e-06,0.332,0.323,183.237,178376,-8.328,1
6RjW45KHJ6kgI2xQ1aFa52,Acapella,Karmin,0.667,0.619,2,1,0.151,0.126,0.0,0.101,0.427,169.865,198907,-4.933,1
73bJ24XyBd3cRlsyG91F07,Deadbeat Club,The B-52s,0.717,0.825,1,1,0.0349,0.02,4.95e-05,0.321,0.939,126.984,296000,-6.104,1
72kApsvu8EXP5BFUY3zSEw,Babylon 5,The London Theatre Orchestra,0.0908,0.262,5,0,0.0325,0.622,0.947,0.0794,0.323,212.415,78947,-8.958,0
6kvoHl80mfCVTv7XnZkjQn,"It Must Have Been Love (From ""Pretty Woman"")",Roxette,0.52,0.652,5,1,0.0274,0.34,5.49e-05,0.256,0.722,80.609,258787,-6.655,1
1zlOKLsVjdyLjw6v58vk3J,On My Mind (feat. Ben Onono) (The Drill-Re-Work Dub),Rui Da Silva,0.812,0.712,4,0,0.147,0.0159,0.442,0.0646,0.49,127.993,437800,-9.292,0
58kZ9spgxmlEznXGu6FPdQ,Sick Boy,The Chainsmokers,0.663,0.577,11,0,0.0531,0.109,0.0,0.12,0.454,89.996,193200,-7.518,1
42MVI9N0ikM6m8QgrC1nUu,Look At Us,Sarina Paris,0.815,0.832,1,1,0.033,0.165,0.00142,0.0732,0.802,132.968,209787,-7.295,1
6lrDckuosGpwEHtm1hHBcf,November Has Come,Gorillaz,0.702,0.567,7,1,0.239,0.0815,2.75e-05,0.0864,0.667,84.153,165093,-8.561,0
1kHEuJRasudLhjvnbfc4yS,Blank Space,Taylor Swift,0.76,0.703,5,1,0.054,0.103,0.0,0.0913,0.57,95.997,231827,-5.412,1
32Daow4Qlp352W22BifRrq,Blank Eye Stare,Martriden,0.197,0.961,5,0,0.108,3.66e-05,0.598,0.0933,0.198,138.361,431600,-4.566,0
1yckLYhD232gkDZG86QhAn,Light In Your Eyes,Blessid Union Of Souls,0.471,0.454,11,1,0.0309,0.546,0.0,0.114,0.36,170.995,256200,-9.118,1
0LjFfJOO1gCadVPwmRe1yf,Triumph / Timour The Tartar / The Left Handed Fiddler / Speed The Plough / De'il Among The Tailors,James Scott Skinner,0.554,0.513,10,1,0.048,0.995,0.902,0.0834,0.971,134.597,184533,-11.403,0
5BB0Jzw60KyfSTyjJqtely,Na Na Na (Na Na Na Na Na Na Na Na Na),My Chemical Romance,0.411,0.986,8,0,0.0583,0.000264,0.00148,0.371,0.649,165.981,205960,-2.522,1
5v2snXqNEVtKxsJy5YBVfV,I Won't Let You Down,OK Go,0.755,0.915,2,1,0.105,0.0257,0.0,0.0351,0.7,113.986,222440,-3.505,1
15xM8lACDFEaAzOyFaxFAj,Time Travel,Klaus Badelt,0.158,0.148,2,1,0.0368,0.709,0.853,0.152,0.0363,77.353,275427,-17.967,0
0iUBPDY87fuOsmWH1Ffhrn,Oh What A Feeling,Everly Brothers,0.606,0.221,4,0,0.0248,0.476,0.0,0.112,0.47,81.827,129933,-12.697,0
181TMXytH4YJ3JQlbMm1ns,Quickstep,FSTZ,0.779,0.633,9,1,0.111,0.000802,0.359,0.523,0.185,140.045,303000,-9.351,0
5xHR6Eo11YoZjdkVtIwbb5,Still On Your Side,BBMak,0.517,0.808,10,1,0.0262,0.0769,0.0,0.298,0.52,85.052,230960,-4.519,1
3aQgDeBNn3ENJs8pheM9NH,I Still Miss You,Keith Anderson,0.505,0.763,3,1,0.0297,0.14,0.0,0.0949,0.446,156.024,235907,-5.386,1
2WBpLP0MnaVPViIzBJUj2Z,Little Bitty Pretty One,Dee Clark,0.5,0.631,10,0,0.25,0.81,0.0022,0.0971,0.67,93.222,128400,-12.306,0
63xBnyUVKIupzjHno4wFs3,Into The Great Wide Open,Tom Petty And The Heartbreakers,0.608,0.583,4,0,0.0235,0.188,0.0,0.129,0.714,82.227,223333,-9.727,1
0H2jfzzREOr9MF95HB7ry6,Love Is Blind,Eve Featuring Faith Evans,0.688,0.815,0,1,0.321,0.263,0.0,0.151,0.587,176.086,260307,-4.761,1
4nS1sut0R2mgmFitKIShVe,On My Mind,Ellie Goulding,0.702,0.705,0,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,213445,-6.666,1
7DpLuyyNA10EZRAUXPvN0x,Boulevard St. Germain,Bloomfield,0.747,0.707,8,1,0.0503,0.0315,0.86,0.32,0.369,180.031,350373,-10.008,0
0p9sEGpxxooSZCjfKrWcZy,The Riddle,Five For Fighting,0.59,0.562,10,1,0.029,0.327,0.0,0.135,0.271,119.429,227027,-5.8,1
4jVipHalgvFVz3Smp4aQID,Feels Just Like It Should,Pat Green,0.658,0.742,1,1,0.0319,0.39,0.000331,0.125,0.698,123.316,227027,-3.511,1
2BjIi07kN0yKSur0Fwrnss,So Fly,NB Ridaz Featuring Gemini,0.861,0.519,2,1,0.112,0.136,0.0,0.123,0.519,81.966,254533,-6.404,1
0d2iYfpKoM0QCKvcLCkBao,Eastside,benny blanc,0.56,0.68,6,0,0.321,0.555,0.0,0.116,0.319,89.391,173800,-7.648,1
3Vi93V7o1tT28Cut4gSWi3,Be My Escape,Relient K,0.554,0.864,9,1,0.0394,0.00605,0.0,0.132,0.299,112.523,240453,-5.062,1
3xuzbqmCALn6Ua8JeOrnZl,(It) Feels So Good,Steven Tyler,0.738,0.952,6,0,0.0515,0.0631,0.0,0.216,0.899,122.0,211293,-3.386,1
3BtuIIrQlkujKPuWF2B85z,Too Good,Drake Featuring Rihanna,0.793,0.653,7,1,0.103,0.0484,4.91e-05,0.1,0.393,117.993,263373,-7.839,1
5zABXdMnOiMwq2OPoQwceb,We Really Shouldn't Be Doing This,George Strait,0.684,0.814,6,1,0.0307,0.331,0.00049,0.357,0.961,146.905,143733,-7.668,1
4yhaALHMnI41KKsThDiZqU,The Imperial March from The Empire Strikes Back,John Williams,0.508,0.429,7,1,0.0385,0.847,0.903,0.139,0.143,102.822,190600,-14.091,0
0HbtLdjkFkY8doAZzjRDmj,Do You Believe Me Now,Jimmy Wayne,0.503,0.827,4,1,0.0553,0.0723,1.15e-06,0.126,0.376,161.834,204387,-4.046,1
4q3E4evvbXDtyCANAloFsh,One Of These Days,Mike Bloomfield,0.494,0.0544,4,0,0.0862,0.864,0.878,0.0895,0.456,208.794,153907,-24.941,0
2YQ5MWf1TNrYLiJ05mQrTw,Ready For Love,Kelly Sweet,0.501,0.456,10,1,0.034,0.782,2.59e-05,0.106,0.0773,129.939,259253,-7.908,0
4FSkjl0pAgVPrd0UBzSKCL,Punk Rocker '97,Special Duties,0.446,0.974,9,1,0.0959,2.37e-05,0.83,0.131,0.494,128.809,122573,-5.507,0
0uyZ5ckiIUbFZd3P6RWmrj,Hide Away,Daya,0.885,0.801,11,0,0.0882,0.225,1.65e-06,0.0733,0.466,95.011,192376,-4.716,1
5qyYtUFwhMq4KsKIhwTKaj,Stars (GROWTH Ultraviolence Mix),Ultraviolence,0.402,0.984,7,1,0.0641,1.01e-05,0.79,0.318,0.0542,174.484,271120,-3.535,0
4D4xJ4LyDXBWIf9thFSMAJ,Yours If You Want It,Rascal Flatts,0.554,0.903,8,1,0.0515,0.0103,0.0,0.107,0.419,112.998,206827,-3.152,1
2tSdFhs9JtIr11NDECPwpe,Something Happened On The Way To Heaven,Deborah Cox,0.615,0.964,2,0,0.0517,0.0489,0.000323,0.225,0.472,131.965,303640,-6.842,1
5UdicZrmNt418AmwNixCJP,Holding You Down (Goin In Circles),Jazmine Sullivan,0.724,0.872,8,0,0.14,0.082,0.0,0.316,0.783,95.09,216960,-2.706,1
0bCCGLHflR08UVA6oJJc8I,Til It Happens To You,Lady Gaga,0.401,0.539,0,1,0.035,0.565,0.0,0.0933,0.15,113.87,258093,-4.719,1
5MhKJbDDBve7H2UMSpAhKo,Chasin' The Wind,Chicago,0.408,0.65,7,1,0.0329,0.201,2.3e-05,0.344,0.271,80.116,258667,-5.844,1
4jjPvqzUHNYuNEtSJnklwJ,Impacto,Daddy Yankee Featuring Fergie,0.794,0.864,8,1,0.0755,0.00889,0.000145,0.0398,0.9,100.516,185107,-5.964,1
5AIA8TpGhuilLpHbA6c1bq,Georgy Porgy,Eric Benet Featuring Faith Evans,0.728,0.636,11,0,0.171,0.00677,8.47e-05,0.296,0.821,96.512,280880,-7.033,1
6VzGAkimNeVGJEPlzaBKco,Reuben James,Kenny Rogers,0.502,0.735,4,1,0.155,0.0939,0.0,0.266,0.891,203.162,159133,-12.342,0
2dRPQFwPqAmc42mDRnsDQu,All-American Girl,Carrie Underwood,0.624,0.805,9,1,0.029,0.0466,0.0,0.328,0.77,123.991,212173,-2.632,1
79pY2Z5eFvXMt9bSdHLrnA,I Am Mine,Pearl Jam,0.323,0.728,7,1,0.0321,0.00394,0.000447,0.102,0.489,161.586,215333,-5.416,1
2MFnZ7aC3XpiI3QxFhrA36,Forever,Franco,0.645,0.379,10,1,0.0293,0.817,2.32e-06,0.231,0.615,118.08,246656,-12.169,0
3AqcBOSlJF7xMgvLpQoa3c,Toot It And Boot It,YG,0.8,0.536,7,1,0.0893,0.127,0.0,0.106,0.247,95.03,243747,-9.533,1
6JFqUBSzyeBo0G6WFSrzjk,Funny How Time Flies,Intro,0.643,0.7,10,0,0.221,0.02,0.0,0.115,0.578,170.159,284573,-6.814,1
050iNgNKEUrJboOnH4Jhm6,Wild Child,Kenny Chesney With Grace Potter,0.586,0.633,3,1,0.0318,0.475,4.29e-06,0.164,0.445,148.984,189800,-7.688,1
0CJ62lAmhpzdHF00T2Aq9S,Sadness,Mavado,0.645,0.65,7,0,0.166,0.0195,0.0,0.135,0.466,136.106,255173,-4.848,0
47FjToieQbxqNnuiRRQtym,Real Big,Mannie Fresh,0.724,0.86,7,1,0.0872,0.0139,0.0,0.254,0.553,96.956,228827,-3.544,1
64FsE8gx0BDFhSFDWyrped,Seize the day,Time Factory,0.599,0.651,9,0,0.0437,0.0616,0.00708,0.402,0.527,159.909,244560,-9.724,0
74xEEBVcfQoThm49nhv2xU,Buy You A Drink,DJ Nasty,0.675,0.993,10,0,0.0717,0.00761,0.455,0.518,0.975,159.997,237000,-4.78,0
4B8fxoBXegCQZiaf7gSM2i,Get My Drink On,Toby Keith,0.579,0.955,2,1,0.0536,0.0161,0.000304,0.131,0.816,99.869,187053,-4.252,1
4ZdJqHfV1w3TKngOnNIGwH,Red Orange Yellow,Photo Atlas,0.261,0.853,9,1,0.0715,0.00014,2.85e-05,0.112,0.449,167.796,189720,-5.34,0
2gziatbtQixCGixkjx4esQ,Attic Room,Casiotone For The Painfully Alone,0.37,0.673,0,1,0.0961,0.621,0.655,0.060500000000000005,0.525,98.346,188947,-5.106,0
5910cG3QbzfFmcG6xQb2Qf,Missing You For A Mile,Beres Hammond,0.663,0.596,7,1,0.0309,0.378,0.009,0.156,0.68,86.547,248031,-8.025,0
59rtiYOPgMEDf3yPEfU2la,Still Tippin',Mike Jones Featuring Slim Thug & Paul Wall,0.86,0.861,6,0,0.307,0.0361,4.07e-05,0.113,0.79,143.184,271053,-7.131,1
6hVdYM1RKjPIYv17KJ6Cll,Alone,Lasgo,0.72,0.917,8,1,0.0476,0.0821,0.00154,0.296,0.548,140.025,241040,-4.717,1
6qdn4NrpdC3O9TwmftEB8w,Black Betty,Pat Travers,0.68,0.742,1,1,0.069,0.000569,0.00345,0.0453,0.747,114.075,239080,-8.517,0
7xVwhsuZTUWhIyFeDH6rYr,Next To You,Mike Jones,0.65,0.753,2,0,0.0632,0.324,0.0,0.307,0.616,82.478,221933,-4.745,1
4YrzOVv6pBgxiNpvVdU0Ju,Jokers and Thieves,Chris Vickery,0.609,0.547,0,1,0.0361,0.545,0.00362,0.252,0.607,141.976,191707,-9.536,0
7rSQKuJcahmTznIzb709SB,Heaven,Jake Worthington,0.432,0.554,10,1,0.0325,0.779,0.0,0.16,0.341,135.807,234888,-4.576,1
5IdE7qmWJAH3pH2ANwDuX0,Amor Bonito,Pablo Montero,0.498,0.489,10,1,0.0359,0.603,0.0,0.166,0.88,147.129,169827,-7.985,0
453oRXrcXAHLS2Pw7BxqsA,The Way You Do The Things You Do,Jerry Butler,0.696,0.514,2,0,0.0318,0.663,0.0,0.0732,0.891,124.622,149747,-9.593,0
1rIW68GTWWa49xMKBpCV5m,U Don't Hear Me Tho',Rodney O & Joe Cooley,0.921,0.887,1,1,0.135,0.234,0.0,0.096,0.694,107.18,219200,-6.271,1
4BBt0kc625eUAdG2XpWPHm,Called Out In The Dark,Snow Patrol,0.726,0.712,0,1,0.0313,0.0175,1.07e-05,0.0826,0.961,120.003,241933,-4.68,1
1Cj2vqUwlJVG27gJrun92y,The Sound Of Silence,Disturbed,0.322,0.28,6,0,0.0281,0.468,1.1e-06,0.102,0.175,85.794,248467,-9.367,1
4U5TfJbWcY4CSg1unG5JWO,Pray For Me (One Step Closer Album Version),Scott Wesley Brown,0.478,0.256,2,1,0.0253,0.646,0.0,0.179,0.235,80.28,235867,-12.217,0
500mvzh7TRZ0YdnVeHhj8b,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,0.747,0.877,9,0,0.0664,0.0375,0.000833,0.233,0.752,107.991,166138,-3.782,1
11Cd7JjYdRw7myZhiURUPZ,Limosna De Amores,Isabel Pantoja,0.429,0.701,4,0,0.0594,0.865,0.0,0.954,0.409,113.429,262227,-4.872,0
5hIljtQ1fRvDRc1aHdhwWK,Lately,Jodeci,0.377,0.315,1,1,0.0616,0.631,0.0,0.946,0.27,125.998,373627,-12.641,1
6k4sUOMIyhOS6ScNXyB0yT,Chicago Bound Blues,Bessie Smith,0.547,0.0603,9,1,0.038900000000000004,0.995,0.0151,0.228,0.356,67.444,195840,-18.523,0
4nz2V8RSR62xkjBUVoX7Y7,You Don't Belong,Bad Religion,0.34900000000000003,0.984,7,1,0.0816,0.000847,7.24e-06,0.39,0.583,167.057,169827,-4.109,0
1km4ewEm5yRLjvaFeMU0Fx,Now We Know,Sugar Minott,0.686,0.669,8,0,0.0336,0.701,0.00256,0.328,0.896,81.961,199373,-10.655,0
3E8mkgsexzpLBGd6o4iCGC,Blue Magic,JAY-Z,0.821,0.639,6,1,0.423,0.172,0.0,0.755,0.549,87.021,248920,-6.249,1
5dZiQVyXv66lYP2SSm8Ne1,Loco,David Lee Murphy,0.512,0.629,7,1,0.0293,0.033,0.00038,0.0633,0.839,134.917,190107,-12.794,1
